scenario_id,target_id,model,prediction_id,market_id,question,entity,direction,anchor_ts,exit_ts,entry_price,exit_price,stake,shares,pnl,realized,skip_reason
DOM03,target_delta_24h,base_rate,a02a795f-f6dc-441a-a483-a380d9f46db7,2491375,Will annual inflation be 4.0% in June?,,long_yes,2026-07-14T07:15:00+00:00,,0.039,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,bf1a13a4-4127-491e-9469-9d4ba6456ec6,2491378,Will annual inflation be 4.3% in June?,,long_yes,2026-07-14T07:15:00+00:00,,0.002,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,b2a0c8ac-481e-4e26-810e-fd565ba17cb4,2587796,Will the ECB announce no change at the September 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,base_rate,e261b7e4-58c3-4d51-84aa-b2324e793268,2587797,Will the ECB announce a 25 bps increase at the September 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.68,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,f01c5552-ec07-427d-a12a-6c2a771756c9,2589813,Will the Fed increase interest rates by 25 bps after the October 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.18,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,8999000f-a3ea-4c13-ac2f-2561c2a64250,2589814,Will the Fed increase interest rates by 50+ bps after the October 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.008,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,7fbb6193-9b87-4de0-81b3-a02b60810781,2589833,Will the Fed Pause–Pause–Pause in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.3,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,c5e41058-fac9-48de-b0dc-71d2272c5257,2589834,Will the Fed Pause–Pause–Cut in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.011,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,8ae8fe46-b0dc-4855-957c-0f2e8e547177,2589835,Will the Fed Pause–Cut–Pause in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.009,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,e8af4fc1-317e-43f3-bef8-b26bd3153464,2589836,Will the Fed Pause–Cut–Cut in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T06:45:00+00:00,,0.005,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,38e547fd-6b3a-4bab-95ad-bcb9a1fe51e5,2589837,Will the Fed decide differently in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.67,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,43f6a6fb-3ede-4137-87cc-ca0c11e65acc,2661519,No change in Bank of England’s interest rates after September 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.72,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,c4f0ab58-b44b-413b-ad4f-c00bf136306f,2810506,Will Core CPI MoM be 0.2% in July?,,long_yes,2026-07-14T07:15:00+00:00,,0.64,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,566204da-ec98-46d3-8a82-075362d0a251,616902,Will no Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.803,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,d95208aa-a375-47f4-8f38-170438db3ca5,616903,Will 1 Fed rate cut happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.14,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,aa8d92be-0d22-46cc-a905-0e654da98f1b,616904,Will 2 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.046,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,b166ce5a-3cc9-4724-81a0-e10191af17c7,616905,Will 3 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.018,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,68f2366f-2318-4a64-86d7-22c157bb975d,616906,Will 4 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.006,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,495d5d62-8723-41d7-b2f6-0edf577458be,616907,Will 5 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.003,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,7fe746b8-8940-4438-a62e-7d293e050bd7,616908,Will 6 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.003,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,34759dda-9c9b-456d-a44e-00cc7751686f,616909,Will 7 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.003,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,c17b4554-bee0-406b-9f84-91279755cd7d,616910,Will 8 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.003,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,db77af54-abde-46ca-a25d-2c1f2a3e7bbc,616911,Will 9 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.002,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,e1623e4f-655c-42c3-8d13-992fff6a0310,616912,Will 10 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.002,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,dad40d22-c4cb-44be-aa91-b281329b0f63,616913,Will 11 Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.002,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,139354d6-e913-47fc-a88b-0c8abc92e8d6,616914,Will 12 or more Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.005,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,base_rate,7c8d0a90-8512-4562-817a-871f4623f3b4,908713,Fed rate hike in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.7,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,050a946d-8d20-4ac1-9ebd-7934a550d798,1193304,Will Eurozone annual GDP growth in 2026 be between 0% and 1.0%?,,long_no,2026-07-14T07:15:00+00:00,,0.29500000000000004,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,c77a289c-359e-445a-aa7b-8f9fed15132b,1654958,Will there be no change in Fed interest rates after the July 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.64,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,18f94cf6-bf0a-4dff-bff7-08fc3de85fe1,1654959,Will the Fed increase interest rates by 25 bps after the July 2026 meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.634,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,805eaad3-a5da-425b-88e8-1bd42b00f795,1697034,Will the Fed Pause–Pause–Pause in the next three decisions (Apr–Jun–Jul)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.65,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,143ec5ff-505d-40c7-985b-81b7c1711f08,1697038,Will the Fed decide differently in the next three decisions (Apr–Jun–Jul)?,FED,long_no,2026-07-14T07:15:00+00:00,,0.641,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,65cc6343-1118-4b2c-aca7-c4792fe083d6,1808546,Fed Rate Hike by July 2026 Meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,mean_reversion,b3f63263-a295-4fb6-b1c1-1c1f39d6ccc2,1808547,Fed Rate Hike by September 2026 Meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.43999999999999995,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,4329aca5-2767-4537-ade3-8c9a95a1a964,1808548,Fed Rate Hike by October 2026 Meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.35,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,62f00a57-96e2-4d6a-925e-acee2d0bf132,2009764,Will China GDP growth in Q2 2026 be between 4.3% and 4.6%?,CHINA,long_no,2026-07-14T06:45:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,mean_reversion,35176b5d-6bee-4fcd-a062-eb0c882d5eed,2118801,Will the Fed Pause–Pause–Pause in the next three decisions (Jun–Jul–Sep)?,FED,long_yes,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,mean_reversion,d1b794ae-5cdc-4ace-a81c-16a29a1ca177,2118805,Will the Fed decide differently in the next three decisions (Jun–Jul–Sep)?,FED,long_no,2026-07-14T07:15:00+00:00,,0.39,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,1717e43d-e109-4703-95c4-1e432da835f0,2125726,Bank of England increases interest rates by 25 bps after July 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,0.972,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,3d080848-abfb-4fd3-8652-00b9d84fa417,2125766,Will the ECB announce no change at the July 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.953,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,3abac193-995c-46fd-ad2d-2f9173e0eda2,2176270,Strait of Hormuz traffic returns to normal by December 31?,,long_yes,2026-07-14T07:15:00+00:00,,0.57,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,ab951a9f-b60b-4243-a1ee-fe94d0a759da,2252244,Will there be no change in Fed interest rates after the September 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.43,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,0cc57aa0-ca11-4c16-b5f1-68dd9d33ab1d,2252245,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.5,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,04efe9ec-ec6b-4b4b-89e6-cb4eb29cd526,2491372,Will annual inflation be 3.7% in June?,,long_yes,2026-07-14T07:15:00+00:00,,0.249,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,d760749b-2cc2-4911-88e5-33c595fa2a98,2491373,Will annual inflation be 3.8% in June?,,long_yes,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,mean_reversion,1e129e4f-08f1-414f-910d-64262b776ce3,2491374,Will annual inflation be 3.9% in June?,,long_no,2026-07-14T07:15:00+00:00,,0.75,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,1378a896-f3ac-49e0-9792-aadb344ba02d,2587796,Will the ECB announce no change at the September 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,mean_reversion,2e098bca-5f26-4eaf-a81c-c61f4c56141f,2587797,Will the ECB announce a 25 bps increase at the September 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,0.32999999999999996,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,58869563-989a-4301-9956-a3dd54c65c81,2589833,Will the Fed Pause–Pause–Pause in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.3,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,bc50cf64-41e5-443b-9553-74272079a864,2589834,Will the Fed Pause–Pause–Cut in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.011,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,4afa4185-0685-463a-9019-bd29369d1796,2589837,Will the Fed decide differently in the next three decisions (Jul–Sep–Oct)?,FED,long_no,2026-07-14T07:15:00+00:00,,0.33999999999999997,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,3d679ce0-b54f-4c53-8c62-5533a26ede54,2661519,No change in Bank of England’s interest rates after September 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.72,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,9e6da50e-28ed-4cac-bdce-cf321631a179,2810506,Will Core CPI MoM be 0.2% in July?,,long_no,2026-07-14T07:15:00+00:00,,0.37,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,3ee84cd5-8a16-45c3-b8ed-b0a7ae0025a8,616902,Will no Fed rate cuts happen in 2026?,FED,long_no,2026-07-14T07:15:00+00:00,,0.19799999999999995,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,mean_reversion,f91c1966-3565-429e-bf9f-ff61f1c95185,908713,Fed rate hike in 2026?,FED,long_no,2026-07-14T07:15:00+00:00,,0.31000000000000005,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,ed6f2fdb-ef9a-4a3c-b2ee-e47460cc4739,1193304,Will Eurozone annual GDP growth in 2026 be between 0% and 1.0%?,,long_yes,2026-07-14T07:15:00+00:00,,0.706,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,b7c4aac2-8ce7-448d-84b5-8de7e81fd358,1654958,Will there be no change in Fed interest rates after the July 2026 meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.37,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,31643902-83e5-4db5-9c05-13c7edaf3e59,1654959,Will the Fed increase interest rates by 25 bps after the July 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.37,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,8f9747b3-4ee4-4174-9bb2-cf364b616da8,1697034,Will the Fed Pause–Pause–Pause in the next three decisions (Apr–Jun–Jul)?,FED,long_no,2026-07-14T07:15:00+00:00,,0.36,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,353f05a4-7fc0-40d5-b5a3-b8caae19e0c6,1697038,Will the Fed decide differently in the next three decisions (Apr–Jun–Jul)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.36,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,f981a148-ac04-4761-bbb5-62ec944a47be,1808546,Fed Rate Hike by July 2026 Meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,momentum,a4c44d65-0858-45bc-84ae-b24b316461d2,1808547,Fed Rate Hike by September 2026 Meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.58,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,3eaceff6-74f8-4a60-b611-77341372e031,1808548,Fed Rate Hike by October 2026 Meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.66,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,f80e50bf-f2f0-4b10-b7d8-39da98f52944,2009764,Will China GDP growth in Q2 2026 be between 4.3% and 4.6%?,CHINA,long_yes,2026-07-14T06:45:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,momentum,46d38c47-49a4-43d1-b3a1-a5bc0cac4033,2118801,Will the Fed Pause–Pause–Pause in the next three decisions (Jun–Jul–Sep)?,FED,long_no,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,momentum,fda54d42-24a8-422a-b53c-ac4fc3303b7b,2118805,Will the Fed decide differently in the next three decisions (Jun–Jul–Sep)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.63,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,cc30c000-d27d-4d20-8b53-b735e6a5fd82,2125726,Bank of England increases interest rates by 25 bps after July 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.044,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,ffb7eef8-834d-4732-be74-67bbb0667b85,2125766,Will the ECB announce no change at the July 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,0.04800000000000004,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,3a74be24-8839-4f8d-9391-be03df844565,2176270,Strait of Hormuz traffic returns to normal by December 31?,,long_no,2026-07-14T07:15:00+00:00,,0.43999999999999995,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,8b91b067-c190-42a1-b997-6bf894412b0b,2252244,Will there be no change in Fed interest rates after the September 2026 meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.5800000000000001,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,78394b43-8813-4ebe-8816-16a3132febb0,2252245,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.51,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,6e3cae2c-7c48-47e3-986e-9de7cef86db7,2491372,Will annual inflation be 3.7% in June?,,long_no,2026-07-14T07:15:00+00:00,,0.76,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,1f3c655d-4e6b-48b7-a45d-13b91a7debb8,2491373,Will annual inflation be 3.8% in June?,,long_no,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,momentum,b93c775a-2206-4a6f-99ce-4546226d7599,2491374,Will annual inflation be 3.9% in June?,,long_yes,2026-07-14T07:15:00+00:00,,0.26,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,93e0df17-66f4-4da6-b83b-97cb17867f82,2587796,Will the ECB announce no change at the September 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,momentum,0d7a4c0f-9e1b-4fd4-9795-6a65ec2cf9f1,2587797,Will the ECB announce a 25 bps increase at the September 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.68,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,6ce2c512-b4c7-4efd-965e-46e21139850d,2589833,Will the Fed Pause–Pause–Pause in the next three decisions (Jul–Sep–Oct)?,FED,long_no,2026-07-14T07:15:00+00:00,,0.72,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,4c590a4c-1421-4c1f-9e33-cd18de956bd5,2589834,Will the Fed Pause–Pause–Cut in the next three decisions (Jul–Sep–Oct)?,FED,long_no,2026-07-14T07:15:00+00:00,,0.991,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,6ebebe76-be4f-4358-a5eb-baa3e5cef13b,2589837,Will the Fed decide differently in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.67,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,26243653-1f73-4e81-a75a-ad96bf284b22,2661519,No change in Bank of England’s interest rates after September 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,0.29000000000000004,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,314445b2-4a1a-4d28-9f35-e0dbf4e0c25f,2810506,Will Core CPI MoM be 0.2% in July?,,long_yes,2026-07-14T07:15:00+00:00,,0.64,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,cbbc689f-5a90-4cc0-ba3c-c9126f02c787,616902,Will no Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.803,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,momentum,870026a0-5ab8-4a97-a3d3-ca2a9d22dc53,908713,Fed rate hike in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.7,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,facb0367-ad89-4835-84ba-bb0a46730858,1193304,Will Eurozone annual GDP growth in 2026 be between 0% and 1.0%?,,long_yes,2026-07-14T07:15:00+00:00,,0.706,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,034e29dc-2fe8-46ed-b16c-6e9185854dca,1654958,Will there be no change in Fed interest rates after the July 2026 meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.37,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,58de95e7-8f59-4089-9153-06fad47e7b46,1654959,Will the Fed increase interest rates by 25 bps after the July 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.37,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,d0e18ce1-24fa-4d2e-8ab2-ec6a3b7025aa,1697034,Will the Fed Pause–Pause–Pause in the next three decisions (Apr–Jun–Jul)?,FED,long_no,2026-07-14T07:15:00+00:00,,0.36,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,25874622-c8f6-419a-818c-ac3d9e351965,1697038,Will the Fed decide differently in the next three decisions (Apr–Jun–Jul)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.36,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,5a3aa622-d39f-4ce5-b373-62f1258cdcbc,1808546,Fed Rate Hike by July 2026 Meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,limix,7b4bd729-b754-4502-affb-a2e0ecf951fd,1808547,Fed Rate Hike by September 2026 Meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.58,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,6e849b18-4449-4d24-b961-7718e16c5aef,1808548,Fed Rate Hike by October 2026 Meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.66,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,b76c55f8-0348-4cb2-a10d-48d8f36d5f33,2118801,Will the Fed Pause–Pause–Pause in the next three decisions (Jun–Jul–Sep)?,FED,long_no,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,limix,36b45cec-b25b-473a-acfa-86c0af98c392,2118805,Will the Fed decide differently in the next three decisions (Jun–Jul–Sep)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.63,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,15023436-73fc-4263-b680-b86297e8d702,2125725,No change in Bank of England’s interest rates after July 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,0.04300000000000004,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,330f3c6f-83a6-425c-91b9-a4d61a9d17de,2125726,Bank of England increases interest rates by 25 bps after July 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.044,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,6fe41af0-2807-43a8-a748-5924ba598b39,2125766,Will the ECB announce no change at the July 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,0.04800000000000004,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,251dc759-e24b-4192-b118-d61d65ff901e,2125768,Will the ECB announce a 50+ bps increase at the July 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,,,100.0,,,False,entry_spread_too_wide
DOM03,target_delta_24h,limix,7177c746-551a-46b4-a39e-92f57096a636,2176270,Strait of Hormuz traffic returns to normal by December 31?,,long_yes,2026-07-14T07:15:00+00:00,,0.57,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,30d9ae70-ed94-48d9-b16c-b18ac6f6fd60,2252244,Will there be no change in Fed interest rates after the September 2026 meeting?,FED,long_no,2026-07-14T07:15:00+00:00,,0.5800000000000001,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,c0799a36-82dc-40e7-a509-ac4ad3b463dc,2252245,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.51,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,11328665-cb2c-4d52-8b0f-3bf9a33a1bfa,2491372,Will annual inflation be 3.7% in June?,,long_yes,2026-07-14T07:15:00+00:00,,0.249,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,85fdd32c-a2c6-4008-99f3-8dd82fbb362b,2491374,Will annual inflation be 3.9% in June?,,long_yes,2026-07-14T07:15:00+00:00,,0.26,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,8c19be87-b540-4bbc-9c13-a4f73104ed32,2491375,Will annual inflation be 4.0% in June?,,long_yes,2026-07-14T07:15:00+00:00,,0.039,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,9f587386-ef38-4a74-b854-d79c9044b530,2587797,Will the ECB announce a 25 bps increase at the September 2026 meeting?,,long_yes,2026-07-14T07:15:00+00:00,,0.68,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,29740931-eed7-4f2e-ae24-84c45e024e1d,2589813,Will the Fed increase interest rates by 25 bps after the October 2026 meeting?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.18,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,d7a7692d-1f1d-42c3-b776-ea2579ef9ead,2589833,Will the Fed Pause–Pause–Pause in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.3,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,28dc43cf-b61d-4444-9e06-98759fc9bc61,2589834,Will the Fed Pause–Pause–Cut in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.011,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,abc18d43-3cb8-40bb-a564-3ea9eb33028e,2589837,Will the Fed decide differently in the next three decisions (Jul–Sep–Oct)?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.67,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,95192c28-ccbf-4b20-a0aa-412c206f5b6a,2661519,No change in Bank of England’s interest rates after September 2026 meeting?,,long_no,2026-07-14T07:15:00+00:00,,0.29000000000000004,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,9f298cb4-c4bb-4fa6-99f5-a0465f13f179,616902,Will no Fed rate cuts happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.803,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,fbb87368-b30a-489a-994f-be3ed36da8d7,616903,Will 1 Fed rate cut happen in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.14,,100.0,,,False,no_future_snapshot
DOM03,target_delta_24h,limix,b9281e05-4115-4680-8955-2fc8c8af4d14,908713,Fed rate hike in 2026?,FED,long_yes,2026-07-14T07:15:00+00:00,,0.7,,100.0,,,False,no_future_snapshot
DOM04,target_up_24h,limix,7a79dbfe-13f7-42fc-b480-93f0c7987c68,1163699,Clarity Act signed into law in 2026?,,long_no,2026-07-14T07:15:00+00:00,,0.62,,100.0,,,False,no_future_snapshot
DOM04,target_up_24h,limix,a5c5b224-61da-41ab-8b7a-fc3b6958363d,1469737,Will Mojtaba Khamenei be head of state in Iran end of 2026?,IRAN,long_no,2026-07-14T07:15:00+00:00,,0.23199999999999998,,100.0,,,False,no_future_snapshot
